gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gsb	4.22856328320847	0.352435056729795	0.950490696404873	0.370792747433344	0.710791903631522	0.991004650701603
gol	20.2005850448416	-0.0199262416198691	0.422680681002683	-0.0471425416761421	0.962399621655856	0.999804959142979
tRNA:Ala-CGC-1-1	0					
tRNA:Ala-CGC-1-2	0					
tRNA:Ala-CGC-1-3	0					
lov	16.2423846901483	-0.288748605043123	0.48734954635447	-0.592487686103443	0.553524064142273	0.963331373904885
CG30430	0					
CG43106	0					
CG34038	37.5665017759802	-0.686530750006107	0.284348728034269	-2.41439711987517	0.0157612733630172	0.181470324257561
Sfp60F	0					
EbpII	0					
Ebp	0.39000953497247	1.81483956613644	4.30028945318623	0.42202730441593	0.673005087783826	
CG9380	866.547849402773	-0.00566111526062288	0.773976330512601	-0.00731432608135904	0.99416406418353	0.999804959142979
Kr	147.300160514822	-1.23343418266813	0.450994738360866	-2.73491923021327	0.00623955843529722	0.0905149736940067
CG30429	0					
CG33680	0					
CG30428	147.004444672352	-0.335495034741888	0.168574795553593	-1.99018503116161	0.0465705566260715	0.369320851054021
lncRNA:CR40469	3.00459915023817	0.264340410360171	1.01256500778262	0.261060187077805	0.794046093402779	0.996451851920289
CG17636	362.278901126865	-0.165616952622421	0.190555323987551	-0.869127921260501	0.384777166303531	0.910503709238481
RhoGAP1A	897.021047584865	-0.256437846295196	0.184052239327074	-1.39328837960774	0.163532603180283	0.698551596127462
mir-4915	0					
lncRNA:CR45473	21.071468023551	-0.290355333168351	0.518199059590593	-0.560316210140844	0.575263772523242	0.970117546268269
tyn	648.915478089388	-1.56424889532625	0.169357762229705	-9.23635784230906	2.55030513644816e-20	4.89390133025789e-18
CG17707	6.84533857701616	-1.05799540580905	0.939271505299262	-1.12639998109169	0.259996254801683	0.823259316213147
lncRNA:CR43863	0					
CG3038	123.728351130184	0.19796753397992	0.201522841026752	0.982357796125158	0.32592361039847	0.879166722737211
G9a	372.922618206954	-0.291216796104166	0.217180331364659	-1.34089857158932	0.179953386066607	0.7282020483894
CG42376	401.086525273874	0.0617968616999891	0.123466098932252	0.500516840123846	0.616711201512448	0.978783415032347
cin	906.35690274719	-0.0521333026672633	0.0930643964012981	-0.560185255405966	0.575353083101043	0.970117546268269
CG13377	132.17742422411	-0.0211381696925722	0.52113294844654	-0.0405619520999077	0.967645117003588	0.999804959142979
asRNA:CR43906	18.2897003538508	-0.251170764684773	0.618482938063705	-0.406107831318868	0.684663371848702	0.986318451237002
CG13376	0					
ewg	201.062403838264	-0.257847237639201	0.213999496054537	-1.20489647122108	0.228243271056132	0.790019066635248
CG3777	404.861687681698	-0.178297850059806	0.357859933904984	-0.498233619266096	0.618319389026713	0.978783415032347
mir-980	0					
CG13375	19.9941325013617	-0.243722991326946	0.611081275778938	-0.398838912248253	0.690011903106002	0.987700223847527
CG12470	0.225748632395593	-0.309459425066264	4.40735632396697	-0.0702142968072357	0.944023095203975	
Or1a	0.210814396316137	0.568311912668427	4.37194635345572	0.129990596114981	0.896573866775051	
CG32816	35.4434763285669	-0.961794933146969	0.413347386681804	-2.32684411257053	0.0199735636236874	0.21588027560859
CG43181	0					
CG43182	9.51892468967612	-1.00610869271747	0.866584333209399	-1.16100494107866	0.245639890059963	0.809244534794368
y	5.05491846976702	-1.12238099961369	1.02471446446317	-1.09531097543517	0.273380420762618	0.837050687443789
lncRNA:yar	0					
ac	0.165083326071405	1.85337800226435	4.34726067804105	0.426332382510707	0.66986566479202	
lncRNA:CR44751	0.159334869446528	0	4.40735632395958	0	1	
lncRNA:CR44752	0					
lncRNA:CR44753	0.0825416630357025	0.652299902555253	4.40735632396697	0.148002533629532	0.882340768717875	
sc	0.290130130382887	-1.79044339516311	3.96713885917888	-0.451318559475302	0.651759970375855	
l(1)sc	0.623087224091153	0.629167043830123	2.55802809089306	0.245957832155967	0.805714874957712	
Pgcl	171.732359541785	0.188319533570982	0.210926108147093	0.89282230267888	0.371952340798995	0.90362805453853
ase	13.6558731261109	-0.147655240469002	0.604207155762412	-0.244378503400353	0.806937688949	0.996451851920289
Cyp4g1	709.725881010241	-0.0520972665421629	0.232118299630634	-0.224442737281224	0.822412819257093	0.996451851920289
ebo	469.093675975793	-0.145437516421486	0.127924623574093	-1.13690009286797	0.255580053308657	0.817640978451821
CR18275	11.6904879518164	0.200686680745347	0.668083373575442	0.300391670685224	0.763878416327156	0.994413008112683
CG13373	62.5731254041242	0.314696153954362	0.284884736720147	1.10464378533379	0.269313970578404	0.833015547477989
CG32817	1.53682532624142	1.42801028791895	1.62922115092193	0.876498741199674	0.380758960416746	
CR18166	10.1170118930324	0.168814389089955	0.571764246123359	0.295251740965861	0.767801579130508	0.994595079781973
CG3176	2.63761985205451	-0.676804167999239	1.22850235339564	-0.550918088295494	0.581689827144193	0.972145504062133
CG18273	634.131733011133	0.0233858947386173	0.152897201644422	0.15295175115764	0.878436324475709	0.997712572322701
CG3156	474.427530304437	-0.0363780992135713	0.122931720223072	-0.295921175979313	0.767290278852286	0.994595079781973
asRNA:CR45797	0.168746197745989	0	4.40735632395775	0	1	
CG17896	11674.058092773	-0.0472943927384467	0.0761664197980939	-0.620934958789152	0.534642418526796	0.958228145765367
CG17778	12.3921602236825	-0.108333448856551	0.608008858713627	-0.178177418476687	0.858583643392653	0.996451851920289
svr	1285.47449350321	-0.430589333408632	0.137101240300835	-3.14066694410502	0.0016856360594049	0.0333408448784282
asRNA:CR44891	1.88834235953787	-0.638879236325946	1.54123942089271	-0.414523031052435	0.678491103698965	0.986318451237002
asRNA:CR44892	22.4415592606548	0.0685784074537883	0.588875692672189	0.116456509085295	0.907290752228802	0.998942083043119
elav	96.9067672627935	-0.457766057739738	0.408835535639701	-1.11968265435507	0.262849019250396	0.82608652920911
arg	2405.15581126938	-0.317620383028546	0.169489278643547	-1.87398510142069	0.0609324786240131	0.433305982531429
lncRNA:enrr	0					
CG4293	390.766916788113	-0.116869976128028	0.130598267199844	-0.894881522043412	0.370850425382827	0.90362805453853
Appl	212.346072667916	-0.153334894591077	0.28764111298811	-0.533077114735734	0.593980200208847	0.977233245162836
mir-4960	0					
vnd	31.5196253380243	0.16367766909977	0.30163745425289	0.542630455177308	0.587384265701656	0.974933095333037
CG13366	373.848162661325	-0.388431567673262	0.216275518239228	-1.79600340730016	0.0724939751348428	0.475415922681775
lncRNA:CR45474	1.1683643281942	-0.706975569030473	1.82263791516836	-0.387885911484053	0.698100464497476	
CR46417	0					
CG13365	173.241246613627	0.263132495447793	0.179832370012603	1.4632098516488	0.143409965907075	0.664910746674085
Vsp37A	265.389923532786	0.0163256659734498	0.126333875921017	0.129226352428675	0.897178544811107	0.998942083043119
CG13369	421.267520805875	0.247434501150832	0.159414177933671	1.55214865050325	0.120626659418322	0.616409092713709
CG13364	1431.4354828098	0.0267038758135386	0.155914768797434	0.171272266376719	0.864009686453062	0.996903444630068
lncRNA:CR45475	0.129624681399781	1.53006216600526	4.3719471239327	0.349972706126629	0.726359181271622	
CG17829	153.967795480989	0.147200707126851	0.216788314659704	0.679006649218683	0.497133648905721	0.952486683291161
RpL36	17286.4324544389	0.256789377085398	0.111884678504485	2.29512548561422	0.0217259339220135	0.227622859424314
Mybbp1A	676.354898109805	0.140783914792907	0.146515751502072	0.960879040987726	0.336612990228722	0.885734050022744
Dredd	315.380151085615	-0.0409454689235011	0.130181721323295	-0.314525484125506	0.753121964278619	0.994369461093979
mir-9372	0					
su(sable)	391.565377847072	-0.114602910045064	0.180609106692912	-0.634535611982856	0.525731333562545	0.958035763347503
CR44839	0					
CG13367	91.6284086480876	0.253325223249839	0.206073170589421	1.22929745063496	0.218960302781021	0.783780831719216
Roc1a	1466.50269923907	0.100130130199636	0.0883440510892506	1.13341112350031	0.257041645010769	0.819924617418428
Hmt4-20	376.759745519012	-0.131184418906125	0.174805007855337	-0.750461445673733	0.452976835718887	0.932643403703289
SkpA	1433.49948859418	-0.0518107400045168	0.0822062059416581	-0.630253390374043	0.528528812770206	0.958079899166639
CR46419	0					
sdk	292.312984324121	-0.421542782649391	0.227064708951466	-1.85648745063018	0.0633841101237369	0.441556923883181
CG13362	0.72006070356796	0.645896112701502	2.15122651270062	0.300245515238957	0.763989889479268	
CG5254	1133.78391380491	-0.995279091090251	0.18361565092159	-5.42044801788313	5.9449857687414e-08	3.51493266694559e-06
CG13361	2.40982918848629	-1.50431827988777	1.3052101566865	-1.15254870809981	0.249095666439813	0.811861859212955
CG5273	296.031392166308	-0.0968427334376364	0.199269380972957	-0.485989031354392	0.626974942813169	0.980926835429663
lncRNA:CR44965	0					
RpL22	8943.57523728143	0.358641268412064	0.127733198342944	2.80773732330077	0.00498909034714139	0.076937418590561
lncRNA:CR42491	733.296890892893	0.0845259551050271	0.162671334140067	0.519611863711934	0.603334127569784	0.977426735302836
snoRNA:Psi18S-531	78.5582637507637	0.206029936880209	0.23318531677491	0.883545927032302	0.376941379741891	0.908087176957635
snoRNA:Psi28S-2179	12.2648701706391	-0.241705195780204	0.802495479056088	-0.301191971903072	0.763268111259957	0.994369461093979
lncRNA:CR44966	0					
fz3	54.3639428839967	0.382116419898429	0.225285097925509	1.69614600973197	0.0898582321535218	0.531855705246332
tw	248.395728867865	-0.612013296603746	0.140959399979304	-4.34177001813005	1.41339437764326e-05	0.000529442044611713
CG13360	6568.35732056841	-0.0194147942644391	0.226663446406694	-0.0856547210069495	0.931740897183821	0.998942083043119
lncRNA:CR44469	0.810593989137482	-0.309473157577814	2.8393805829426	-0.108993193598968	0.913207888894553	
CG16989	428.926717617248	0.417087191180873	0.122900206224315	3.39370619459835	0.000689536268941074	0.0159453439950898
Rbf	893.251848578631	0.0226988131309076	0.161647938328539	0.140421296835681	0.888327132117692	0.998941135530562
CG13359	0					
CG13358	0.488584554023888	-2.17730440566546	4.30905962140772	-0.505285281932153	0.613358478726756	
Sec22	1629.41184397671	-0.222675377380108	0.0992039976771625	-2.24462100917299	0.0247924728680112	0.249467803907801
CG43867	86.2402985190285	-0.170223368964324	1.18340374123899	-0.143842175778577	0.885625097710917	0.998857911391396
CG14635	0					
CG3713	0					
CG14634	0					
CG11664	0					
CG11663	0					
Lztr1	172.458512483792	-0.0937224992781304	0.217502637927202	-0.43090281649595	0.666539035462744	0.986318451237002
MED22	130.712101941069	0.200708272770041	0.223913927531393	0.896363504418017	0.370058652411028	0.90362805453853
CG3708	0.182259586309339	-1.27123743565854	4.40735632396697	-0.288435366286501	0.773013499104566	
CG3706	2.42080585082036	0.318125749527117	1.30208262991926	0.24432070762425	0.806982446983817	0.996451851920289
CG32815	21.1024945301854	-0.124251747652747	0.411040191199008	-0.302286127520287	0.762433952625124	0.994369461093979
TRAM	4156.11220080744	-0.0597515312008424	0.115686407420953	-0.516495693253071	0.605508246131751	0.977426735302836
CG3704	259.141323234188	0.224770792251994	0.184789035069981	1.21636433767226	0.223846162786952	0.788463313781869
mus81	43.2115131821377	-0.155376558759357	0.348702108983779	-0.445585371456945	0.655896779384393	0.986318451237002
CG3703	8.1011640395191	0.193857433410243	0.722599299756493	0.26827791484931	0.788485404712357	0.996451851920289
CG3699	1520.40619883989	-0.139022075379479	0.512014095212287	-0.271520016107836	0.785991107099477	0.996451851920289
CG3690	269.737707647442	0.173570651356395	0.20571043597834	0.843762012028747	0.398802407210002	0.917757015643377
lncRNA:CR45476	0					
CG18823	0.128272733280434	-0.30945008362625	4.40735632396697	-0.0702121772962801	0.944024782165639	
TfIIA-S-2	4.1394706656962	0.332541155328032	1.60246143435069	0.207518975620636	0.835604574806219	0.996451851920289
CG14631	0					
su(w[a])	813.84669205202	-0.185501230686599	0.138804634427163	-1.33641957599002	0.181412171327288	0.731669000729306
CG11638	21.0489805189255	0.360208073084261	0.411531548971553	0.875286655383886	0.381417953206251	0.910272658721152
CG32814	3.47287641095442	-0.226272044780949	2.22394540259957	-0.101743525050777	0.918960253387938	0.998942083043119
CG3021	210.60347511839	0.248360411384192	0.148635963010737	1.67093081885069	0.0947353433103668	0.546505118493483
CDC45L	354.03394097457	0.147135275986927	0.117106551879081	1.2564222379193	0.208962923185465	0.769574563569905
CG33082	67.972831274554	0.107076835870414	0.245502099500432	0.436154460952894	0.6627246657761	0.986318451237002
CG14630	51.5017503632174	-0.270102187641267	0.326178346884815	-0.828081294239466	0.407624462308808	0.919568557486727
CG42259	29.9606354047946	-0.234620423912561	0.451320867049805	-0.519852816569789	0.603166163666201	0.977426735302836
lncRNA:CR44779	5.10594843345587	-0.366738544794509	0.802965388845717	-0.456730202682465	0.647864979287954	0.986015950560938
CG14629	7021.86657712492	-0.00970455563874316	0.0967320008676599	-0.100324148696356	0.920086986319719	0.998942083043119
CG3655	220.955205428514	-0.222246328832296	0.172093365746527	-1.29142880010632	0.19655502935013	0.754581295095841
CG14628	1.23448063164923	2.03517956737255	2.18048044717386	0.933362906331203	0.350632625645126	
eIF4E7	0.0470830183640783	0.652299902555253	4.40735632396697	0.148002533629532	0.882340768717875	
CR34320	0					
CG11378	782.599643136742	-0.0122899162199675	0.534096244288975	-0.0230106771043273	0.981641756107416	0.999804959142979
CG11384	39.2814623896472	0.000763951219849253	0.307813285372411	0.00248186565087656	0.998019759748112	0.999804959142979
CG11379	0.0941660367281566	1.22098955188789	4.38987929443297	0.278137386017945	0.78090689765332	
CG14627	0.0811897149163561	-1.27122809421853	4.40735632396697	-0.288433246775546	0.77301512132663	
CG14626	7.02317244088007	-2.1041246856187	0.89989749159828	-2.33818263220362	0.0193777760740852	0.210520833483241
CG11380	28.005311288779	-1.25120220148802	0.532947539887442	-2.34770236813979	0.0188896087572704	0.207236249335029
CG14625	0.0470830183640783	0.652299902555253	4.40735632396697	0.148002533629532	0.882340768717875	
CG11381	3.23439447783441	0.141415788330634	1.07704774568049	0.131299460862143	0.895538418269311	0.998941135530562
CG14624	0					
CG11382	299.5884964213	-2.11897070236859	1.21500530300361	-1.74400119664523	0.0811588811755296	0.50564957132818
CG11398	41.7269596130302	-0.21442382967121	0.418834421653836	-0.511953694790708	0.60868341749083	0.977426735302836
CG3638	339.756299289443	-0.306742803113329	0.157202695069702	-1.95125664338847	0.051026523858896	0.391596214367286
CG11403	20.9830139612445	-0.103691014775866	0.456498398977471	-0.227144312024155	0.820311528416292	0.996451851920289
Atf3	258.301396347808	-0.237543924071558	0.360272080962104	-0.659345912781246	0.509673665753412	0.953255279262452
CG32812	1.01540208598981	1.96485178354915	2.42229960200308	0.811151428966238	0.417278714651667	
DAAM	193.185253591271	-1.06054734715411	0.182019914132248	-5.82654569534386	5.65863783290175e-09	3.94230449785219e-07
CG32811	0.212097350568971	-1.2289362665253	4.36591483288917	-0.281484250967866	0.778339005876594	
lncRNA:CR46248	1.10553697722933	-0.498363246704334	1.70710263938965	-0.291935139226611	0.770336215951012	
fs(1)N	0.89272717324477	0.477215438283212	3.09701180347162	0.154088995640337	0.877539564861784	
CG11409	72.8450077316867	-2.77852075919606	0.376612202610086	-7.37767055857381	1.61082948716873e-13	1.9151361881143e-11
Naa30A	748.622543209473	0.0121396237575128	0.107863499873241	0.112546169666096	0.910390364154646	0.998942083043119
MTPAP	427.604395965899	0.0832693302671453	0.160972438796401	0.517289362637196	0.604954178550491	0.977426735302836
Tsp2A	233.795622613844	0.289505613190969	0.184369738347715	1.57024474724248	0.116358182979935	0.605195342574668
CG12773	957.363224896438	-0.0746612790503255	0.0875761214239498	-0.85253009423534	0.393919943307294	0.914782984719219
CG11417	352.393642804368	-0.0628124914991765	0.161791447062394	-0.388231223835665	0.697844928499602	0.989053383456064
png	3.93189139744031	0.908733224255017	0.955730713966897	0.950825594463937	0.341692917630344	0.890320457306847
CG14770	5.13291355461819	-3.7068525680866	1.0389560290312	-3.56786280122284	0.000359904859221952	0.00896728781359843
ssx	473.845401201564	-0.101998307078676	0.109710446301672	-0.929704604411229	0.352524049841535	0.895008179695498
mir-4961	0					
AMPKalpha	766.538919506406	0.163034093852713	0.133025047057192	1.22558944694542	0.220353211090549	0.783780831719216
CG3719	312.905849360758	0.177617850105686	0.16963256031113	1.04707403920515	0.29506543168947	0.856081085363244
CG32813	106.20903605709	0.0761436710163389	0.414097344357295	0.183878675035984	0.854108634405259	0.996451851920289
Rilpl	230.984111924585	-0.207497689673153	0.143092509962145	-1.45009469557873	0.147032114115837	0.669687196258302
futsch	102.073675858879	-0.329436197509029	0.412215807473813	-0.799183805026586	0.424183841114319	0.921279082305587
Gr2a	0.160539945916362	-2.15542992882528	4.36881737490183	-0.493366910049362	0.621753358713406	
CG14785	36.7211327999468	0.213539115430618	0.467815201213088	0.45646040333211	0.648058938433222	0.986015950560938
Lrpprc2	676.579445965796	0.0785827620959297	0.157180259421317	0.499953126335609	0.617108083022674	0.978783415032347
CG14787	92.0418620826643	0.389468511337883	0.535320182660699	0.727543111492845	0.466893315583875	0.938879371195102
Ns3	659.019965496091	0.236635370295351	0.161465194383584	1.46555033856515	0.14277082902288	0.663563668792161
O-fut2	194.706931970414	0.415317670747372	0.214315013740103	1.93788416172756	0.0526373566931434	0.398661938514712
CG14777	293.106640736056	0.406408897417727	0.21180335358778	1.91880293929952	0.0550092777409385	0.408707634389047
CG14778	3.39078059784875	0.102146956456637	0.934879389684087	0.109262176045142	0.912994546077808	0.998942083043119
CG32808	12.3077837279581	-0.711813090582122	0.778944183269095	-0.913817839417923	0.360812570988611	0.900786234082295
pck	113.153525460409	0.0944408142371458	0.190361930146479	0.496111875754127	0.619815480911095	0.979020433274997
CG14780	28.4653022052985	0.0130755745954753	0.364394883288422	0.0358829807857809	0.971375666493418	0.999804959142979
Rab27	5.68077034530056	-1.00923259698339	0.702320695234373	-1.43699680762874	0.150718900640374	0.676742230991051
mei-38	15.0828782288241	-0.138868780984672	1.03689501051631	-0.133927523593276	0.893459885664879	0.998941135530562
rush	416.467978411137	0.0921642546603911	0.127425319378788	0.723280546673938	0.46950754186638	0.939323691832165
sta	30390.1017579331	0.35650528952404	0.150732045331923	2.36515923829594	0.0180223200256778	0.201151159633535
snoRNA:M	4.05387820177422	0.954016435388536	0.809289394651905	1.17883224677482	0.238464981041306	0.800921672316153
snoRNA:Me28S-G980	0.452121259953053	0.270016808027557	3.7136730839225	0.0727088254473808	0.942037825449014	
inc	530.240772991397	-0.0423937888371428	0.12809906749561	-0.330945335246843	0.740685777038069	0.992165425992093
Nmdar2	29.832099546441	-0.333208951312955	0.413283673802728	-0.806247554487248	0.420100123831694	0.920005266089597
CG14795	73.5832358530718	0.241771820738723	0.29116437215643	0.83036196684404	0.406334162340596	0.919568557486727
Mur2B	350.04571456595	-0.298421823353013	0.208576241261614	-1.43075654996921	0.152499999781714	0.680279362810924
snmRNA:400	0					
br	97.4862566170758	-0.708061402783685	0.503047930606105	-1.40754262109888	0.159266548197731	0.693259568057248
dor	148.846505143762	0.0347534269946553	0.171568342950338	0.202563167522781	0.839476481178347	0.996451851920289
CG3740	353.093222123073	0.264716118665882	0.241100657894139	1.09794855384472	0.272226954543291	0.836359926480726
hfw	263.916780096888	-0.0435708542979301	0.147066355060447	-0.296266636104645	0.767026463333267	0.994595079781973
CG32809	53.1663339009739	-0.240908174773332	0.296644358856286	-0.812111093911089	0.416727887979691	0.920005266089597
CG14797	0.449692807602108	0.652272036003938	4.407356323939	0.147996210894285	0.882345758581835	
b6	15.6003093497364	-0.949659990381991	0.721457782069294	-1.31630708543772	0.188070993671202	0.740010365458763
CR14798	1.82927260314621	0.32748242919484	1.46116604458832	0.224124034641872	0.822660791205309	0.996451851920289
a6	54.9348823021069	-0.272177621376993	0.310572046767777	-0.876375141322707	0.380826127771747	0.910088744934972
CG3795	0					
Scgdelta	104.230144886667	-0.301027022113045	0.294652683236701	-1.02163339836693	0.306954444163967	0.86804795104385
prage	123.710033286675	-0.509850533903763	0.203231033143136	-2.50872382046434	0.0121168178416632	0.147587698833087
Adar	108.077307473817	-0.272069352665322	0.530670514225383	-0.512689786547609	0.608168335224484	0.977426735302836
mir-981	0					
CG32806	0					
CG14810	0.733987127054256	-0.384029794249146	2.25311644897354	-0.170443828779511	0.864661105998197	
CG14811	2.05636661347385	-0.0778556766169369	1.95952059240022	-0.0397320022657028	0.968306787694924	0.999804959142979
CG14812	205.340314231958	-0.128477077714311	0.188022800910554	-0.683305838930833	0.494413605369797	0.951579621607874
deltaCOP	2031.66677827774	-0.00879266850212547	0.108989684977549	-0.0806743179773085	0.935700961512475	0.998942083043119
CG14814	27.0052051394348	-0.353905787521451	0.418007999866543	-0.846648359922397	0.397191150171899	0.91752413951008
MED18	174.79473776212	0.237220464195238	0.15082900704723	1.5727774705893	0.115770354101835	0.604437295067243
Pex5	735.115863631922	-0.0148789991825392	0.0978817139046466	-0.152009998486887	0.879179049646616	0.998020087270952
CG14803	165.444409031693	-0.178462511893755	0.186906212887832	-0.95482386131731	0.339666778480508	0.888396753471976
Pgam5	403.317702886615	0.131870066046529	0.178960903225738	0.736865224021533	0.461204313993971	0.936968340772156
Vps26	571.326543543954	-0.0422566988047468	0.123405791493022	-0.342420710515326	0.732034304759422	0.992165425992093
CG14817	515.202872107281	0.312396633186886	0.166237423712443	1.87921964988623	0.0602145076409292	0.430756235825038
CG14805	617.736544086134	0.0308591995082829	0.168597410380125	0.183034836885731	0.854770684443227	0.996451851920289
CG14818	325.660544933827	0.153744702120029	0.148841411895824	1.03294305100812	0.301630550267754	0.863674072991805
CG14806	369.369580311964	0.251418758265988	0.142874182668775	1.75972141061238	0.0784550537456239	0.498720003769559
trr	300.223006560703	-0.0169548721214441	0.189853970112038	-0.0893048068019785	0.928839674060511	0.998942083043119
mRpL16	601.436293407582	0.182873031829921	0.174100780806513	1.05038605216341	0.293540655729674	0.853695212010416
arm	1414.44181820099	-0.107454794583597	0.102545233049357	-1.0478770332686	0.294695264979589	0.855341069770382
CG32803	181.57357379882	0.0165573477035566	0.160354376856457	0.103254728858309	0.917760804640119	0.998942083043119
asRNA:CR45929	0					
asRNA:CR43864	0.592022293375746	-1.783574015825	3.52016957171577	-0.506672755243341	0.612384449982943	
CG32801	3.84941110974865	1.61892800947477	1.18260517290587	1.36895055642009	0.171014730862444	0.710835538416092
Edem1	399.534465811737	-0.232127073371935	0.115490530194325	-2.00992300391518	0.0444393386361692	0.357672910965724
mip130	289.238855609251	0.0122741497016303	0.147418607018776	0.0832605188032134	0.933644392681819	0.998942083043119
Rbcn-3B	317.499181216757	-0.143948135251113	0.149546942619426	-0.962561539070971	0.335767606532505	0.885734050022744
eIF2Bepsilon	518.705684205464	0.0834613383955138	0.135556002048715	0.61569637001776	0.538094933538165	0.958228145765367
Ocrl	261.535296227774	0.00305769678182722	0.132763378046597	0.0230311764194041	0.981625404353897	0.999804959142979
CG11596	446.331600499307	0.152182180829324	0.120785064976361	1.25994203719729	0.207690272642452	0.769290959079966
CG3857	83.9785903716477	0.133815903923582	0.212179897198428	0.630671923638643	0.528255060538323	0.958079899166639
CG3587	150.098655361957	0.0546958600212064	0.200870058842673	0.272294737883487	0.785395401979731	0.996451851920289
Hr4	176.41508876033	-1.65274012367504	0.303052249709996	-5.45364743293152	4.93469957063264e-08	2.98208529854032e-06
PIG-K	252.455764327841	0.0362282779337109	0.132771039910679	0.272862801692925	0.784958681744978	0.996451851920289
lncRNA:CR45478	0					
mir-2496	0					
east	595.310940538981	-0.200040354707093	0.219157833351782	-0.912768444767374	0.36136433763324	0.900786234082295
Actn	5055.44441249597	0.105331072542883	0.150538395221518	0.699695731364001	0.48411734283723	0.947615514666003
mir-4954	3.5909257093211	0.418438689836293	1.09292459059938	0.382861446650051	0.701822498385648	0.990265026746932
usp	239.858495977748	-0.287989463998933	0.149625920155947	-1.92472977742611	0.0542631731659241	0.405694181878932
CG4313	34.4935604789778	0.0464569453354998	0.314215907987003	0.147850392531436	0.882460838836545	0.998641683234017
CG4325	3.64321136078774	-0.32226993948882	1.45776222409437	-0.221071676959546	0.825036623172886	0.996451851920289
moody	373.245258208806	-0.127113125540032	0.159077531146549	-0.799063982347887	0.424253312998102	0.921279082305587
Sik2	25.1760250337526	0.300050301810279	0.384643658552287	0.780073439763967	0.435347649025735	0.926014578835737
asRNA:CR44896	0.385716780281396	-1.27125339937722	4.4073563239424	-0.288438988350296	0.773010726867451	
CG4281	307.096524006126	0.112398499146386	0.155537160656352	0.722647235374975	0.469896640290643	0.939323691832165
CG14054	0.178157526045449	0	4.40735632395609	0	1	
asRNA:CR44381	1.42620830255749	-0.503360462100129	1.75115128813556	-0.287445445468081	0.773771268210594	
CG4199	642.924533714662	0.568919997989588	0.173393554175282	3.28109081502806	0.00103406443680074	0.0224862759636709
CG4194	0.67928563602137	0.872011681174994	2.48182975762691	0.351358379234198	0.725319502870541	
asRNA:CR44382	2.53025880568121	-0.20941629470374	1.28264121472044	-0.163269581781982	0.870306182730623	0.997712572322701
Rtca	98.2892623671038	0.340108199043534	0.227410297417139	1.49557079387515	0.134765538766612	0.649759695395052
CG4045	264.858059971461	0.271534493864716	0.133842737606239	2.02875776991024	0.0424829685553367	0.349382488765619
CG4025	123.998817542972	0.527981379333013	0.228189285292694	2.31378690132528	0.0206794142297532	0.221322341335656
CG16903	487.197641846417	0.123878133715271	0.167546271334962	0.739366699886811	0.459684357296674	0.935621045796617
Unc-76	402.059935188906	-0.191157065764515	0.150208109672347	-1.27261481541503	0.203154758702709	0.764420437091339
csw	280.502548876516	-0.0638244217537421	0.193572551664478	-0.329718346970856	0.741612789416311	0.992165425992093
snoRNA:Me18S-C1024	0					
ph-d	56.8540614563672	0.0852682119748997	0.288316011013439	0.29574567043703	0.767424316479604	0.994595079781973
ph-p	88.2774335949818	-0.127753089135528	0.192545853501081	-0.663494366731774	0.507013986148816	0.953255279262452
D2hgdh	4203.91221780746	0.360383745598348	0.129939191507633	2.77347997487869	0.00554602536039633	0.0827591069468145
Pgd	10052.1693069711	-0.481806856164798	0.172553482687437	-2.7922175122802	0.00523481537497752	0.0795255702382001
bcn92	673.986150735603	0.0170405883564981	0.166895431387023	0.102103384226149	0.918674614831722	0.998942083043119
wapl	333.813533185413	-0.207912265231948	0.143498243173111	-1.4488836980473	0.147370064453226	0.66992908273115
Cyp4d1	2984.33371977528	0.146603013097673	0.284214366211952	0.515818447362877	0.60598121708893	0.977426735302836
CG3630	166.026772034892	0.251774984001721	0.237439062840133	1.06037726476052	0.288973001092471	0.8489891716222
mir-3641	0.0825416630357025	0.652299902555253	4.40735632396697	0.148002533629532	0.882340768717875	
ND-B14.5A	1053.7725106577	0.371238988795597	0.167401749807802	2.21765297687644	0.0265785027600267	0.260374345952263
Cyp4d14	140.066257428986	0.190012171950113	0.344664615365961	0.551295849585142	0.581430883179729	0.972145504062133
asRNA:CR45479	33.0303390930211	0.362593901327802	0.358465723837492	1.01151624051002	0.311769412111208	0.872603334102454
asRNA:CR44690	40.767847900931	0.0569669736459416	0.372681590233183	0.152856956551833	0.878511080610759	0.997712572322701
Cyp4d2	152.76349021685	0.0491004208554744	0.215874978223231	0.22744841138884	0.820075079702079	0.996451851920289
Cyp4ae1	57.0149121476605	0.211805245318459	0.326427462173264	0.648858536314067	0.516429817488136	0.95574516728599
pn	104.177710927824	-0.110704307451622	0.296571820648644	-0.373279926627879	0.70894011477391	0.991004650701603
Nmd3	931.920829401514	0.165479619830608	0.149342114755608	1.10805729583654	0.26783707215125	0.831564545895649
CG17776	379.569428893853	0.169891613631174	0.201816052016108	0.841814176493822	0.399891975430352	0.917947204041383
CG17777	0.980938723940171	0.168955084027652	2.25181299874685	0.0750306904355188	0.940190293271776	
CG3457	1.00363483767279	0.123497926929681	1.68883686613844	0.073126025021032	0.941705832123153	
Mct1	827.430153861921	-0.520658420728045	0.130350081280896	-3.9943083702883	6.48833733651919e-05	0.0020104655463696
